r,t,m,y,TotalAnnualTechnologyActivityByMode
"RE1","MINCOA",1,2020,0
"RE1","MINCOA",1,2021,0
"RE1","MINCOA",1,2022,0
"RE1","MINCOA",1,2023,0
"RE1","MINCOA",1,2024,0
"RE1","MINCOA",1,2025,0
"RE1","MINCOA",1,2026,0
"RE1","MINCOA",1,2027,0
"RE1","MINCOA",1,2028,0
"RE1","MINCOA",1,2029,0
"RE1","MINCOA",1,2030,0
"RE1","MINCOA",1,2031,0
"RE1","MINCOA",1,2032,0
"RE1","MINCOA",1,2033,0
"RE1","MINCOA",1,2034,0
"RE1","MINCOA",1,2035,0
"RE1","MINCOA",1,2036,0
"RE1","MINCOA",1,2037,0
"RE1","MINCOA",1,2038,0
"RE1","MINCOA",1,2039,0
"RE1","MINCOA",1,2040,0
"RE1","MINGAS",1,2020,57.8166666666667
"RE1","MINGAS",1,2021,59.5511666666667
"RE1","MINGAS",1,2022,61.3377016666667
"RE1","MINGAS",1,2023,63.1778327166667
"RE1","MINGAS",1,2024,65.0731676981667
"RE1","MINGAS",1,2025,67.0253627117667
"RE1","MINGAS",1,2026,69.0361236382167
"RE1","MINGAS",1,2027,71.10720729475
"RE1","MINGAS",1,2028,73.2404235164833
"RE1","MINGAS",1,2029,75.4376362549333
"RE1","MINGAS",1,2030,77.7007653125167
"RE1","MINGAS",1,2031,80.0317883083167
"RE1","MINGAS",1,2032,82.43274195005
"RE1","MINGAS",1,2033,84.9057241732833
"RE1","MINGAS",1,2034,87.45289593375
"RE1","MINGAS",1,2035,90.0764828262167
"RE1","MINGAS",1,2036,92.7787772815166
"RE1","MINGAS",1,2037,95.5621405901333
"RE1","MINGAS",1,2038,98.42900481015
"RE1","MINGAS",1,2039,101.381874964283
"RE1","MINGAS",1,2040,104.423331236917
"RE1","PWRCOA",1,2020,0
"RE1","PWRCOA",1,2021,0
"RE1","PWRCOA",1,2022,0
"RE1","PWRCOA",1,2023,0
"RE1","PWRCOA",1,2024,0
"RE1","PWRCOA",1,2025,0
"RE1","PWRCOA",1,2026,0
"RE1","PWRCOA",1,2027,0
"RE1","PWRCOA",1,2028,0
"RE1","PWRCOA",1,2029,0
"RE1","PWRCOA",1,2030,0
"RE1","PWRCOA",1,2031,0
"RE1","PWRCOA",1,2032,0
"RE1","PWRCOA",1,2033,0
"RE1","PWRCOA",1,2034,0
"RE1","PWRCOA",1,2035,0
"RE1","PWRCOA",1,2036,0
"RE1","PWRCOA",1,2037,0
"RE1","PWRCOA",1,2038,0
"RE1","PWRCOA",1,2039,0
"RE1","PWRCOA",1,2040,0
"RE1","PWRGAS",1,2020,28.9083333333333
"RE1","PWRGAS",1,2021,29.7755833333333
"RE1","PWRGAS",1,2022,30.6688508333333
"RE1","PWRGAS",1,2023,31.5889163583333
"RE1","PWRGAS",1,2024,32.5365838490833
"RE1","PWRGAS",1,2025,33.5126813558833
"RE1","PWRGAS",1,2026,34.5180618191083
"RE1","PWRGAS",1,2027,35.553603647375
"RE1","PWRGAS",1,2028,36.6202117582417
"RE1","PWRGAS",1,2029,37.7188181274667
"RE1","PWRGAS",1,2030,38.8503826562583
"RE1","PWRGAS",1,2031,40.0158941541583
"RE1","PWRGAS",1,2032,41.216370975025
"RE1","PWRGAS",1,2033,42.4528620866417
"RE1","PWRGAS",1,2034,43.726447966875
"RE1","PWRGAS",1,2035,45.0382414131083
"RE1","PWRGAS",1,2036,46.3893886407583
"RE1","PWRGAS",1,2037,47.7810702950667
"RE1","PWRGAS",1,2038,49.214502405075
"RE1","PWRGAS",1,2039,50.6909374821417
"RE1","PWRGAS",1,2040,52.2116656184583
"RE1","PWRTRN",1,2020,90.1314616755793
"RE1","PWRTRN",1,2021,92.8354055258467
"RE1","PWRTRN",1,2022,95.6204676916221
"RE1","PWRTRN",1,2023,98.4890817223708
"RE1","PWRTRN",1,2024,101.443754174042
"RE1","PWRTRN",1,2025,104.487066772224
"RE1","PWRTRN",1,2026,107.621678845693
"RE1","PWRTRN",1,2027,110.850329129044
"RE1","PWRTRN",1,2028,114.175839007422
"RE1","PWRTRN",1,2029,117.60111422902
"RE1","PWRTRN",1,2030,121.129147609022
"RE1","PWRTRN",1,2031,124.763022094075
"RE1","PWRTRN",1,2032,128.50591274518
"RE1","PWRTRN",1,2033,132.361090072556
"RE1","PWRTRN",1,2034,136.331922829713
"RE1","PWRTRN",1,2035,140.421880537137
"RE1","PWRTRN",1,2036,144.634536907284
"RE1","PWRTRN",1,2037,148.97357299918
"RE1","PWRTRN",1,2038,153.442780192761
"RE1","PWRTRN",1,2039,158.046063613866
"RE1","PWRTRN",1,2040,162.787445559236
"RE1","MINSOL",1,2020,9.86853832442069
"RE1","MINSOL",1,2021,10.1645944741533
"RE1","MINSOL",1,2022,10.4695323083779
"RE1","MINSOL",1,2023,10.7836182776292
"RE1","MINSOL",1,2024,11.1071268259581
"RE1","MINSOL",1,2025,11.4403406277763
"RE1","MINSOL",1,2026,11.7835508543071
"RE1","MINSOL",1,2027,12.1370573709559
"RE1","MINSOL",1,2028,12.501169092578
"RE1","MINSOL",1,2029,12.8762041709804
"RE1","MINSOL",1,2030,13.2624902909782
"RE1","MINSOL",1,2031,13.6603650059247
"RE1","MINSOL",1,2032,14.0701759548196
"RE1","MINSOL",1,2033,14.4922812274443
"RE1","MINSOL",1,2034,14.9270496702874
"RE1","MINSOL",1,2035,15.3748611628633
"RE1","MINSOL",1,2036,15.8361069927161
"RE1","MINSOL",1,2037,16.31119020082
"RE1","MINSOL",1,2038,16.8005259072394
"RE1","MINSOL",1,2039,17.3045416861342
"RE1","MINSOL",1,2040,17.8236779407642
"RE1","MINWND",1,2020,0
"RE1","MINWND",1,2021,0
"RE1","MINWND",1,2022,0
"RE1","MINWND",1,2023,0
"RE1","MINWND",1,2024,0
"RE1","MINWND",1,2025,0
"RE1","MINWND",1,2026,0
"RE1","MINWND",1,2027,0
"RE1","MINWND",1,2028,0
"RE1","MINWND",1,2029,0
"RE1","MINWND",1,2030,0
"RE1","MINWND",1,2031,0
"RE1","MINWND",1,2032,0
"RE1","MINWND",1,2033,0
"RE1","MINWND",1,2034,0
"RE1","MINWND",1,2035,0
"RE1","MINWND",1,2036,0
"RE1","MINWND",1,2037,0
"RE1","MINWND",1,2038,0
"RE1","MINWND",1,2039,0
"RE1","MINWND",1,2040,0
"RE1","PWRSOL",1,2020,9.86853832442069
"RE1","PWRSOL",1,2021,10.1645944741533
"RE1","PWRSOL",1,2022,10.4695323083779
"RE1","PWRSOL",1,2023,10.7836182776292
"RE1","PWRSOL",1,2024,11.1071268259581
"RE1","PWRSOL",1,2025,11.4403406277763
"RE1","PWRSOL",1,2026,11.7835508543071
"RE1","PWRSOL",1,2027,12.1370573709559
"RE1","PWRSOL",1,2028,12.501169092578
"RE1","PWRSOL",1,2029,12.8762041709804
"RE1","PWRSOL",1,2030,13.2624902909782
"RE1","PWRSOL",1,2031,13.6603650059247
"RE1","PWRSOL",1,2032,14.0701759548196
"RE1","PWRSOL",1,2033,14.4922812274443
"RE1","PWRSOL",1,2034,14.9270496702874
"RE1","PWRSOL",1,2035,15.3748611628633
"RE1","PWRSOL",1,2036,15.8361069927161
"RE1","PWRSOL",1,2037,16.31119020082
"RE1","PWRSOL",1,2038,16.8005259072394
"RE1","PWRSOL",1,2039,17.3045416861342
"RE1","PWRSOL",1,2040,17.8236779407642
"RE1","PWRWND",1,2020,0
"RE1","PWRWND",1,2021,0
"RE1","PWRWND",1,2022,0
"RE1","PWRWND",1,2023,0
"RE1","PWRWND",1,2024,0
"RE1","PWRWND",1,2025,0
"RE1","PWRWND",1,2026,0
"RE1","PWRWND",1,2027,0
"RE1","PWRWND",1,2028,0
"RE1","PWRWND",1,2029,0
"RE1","PWRWND",1,2030,0
"RE1","PWRWND",1,2031,0
"RE1","PWRWND",1,2032,0
"RE1","PWRWND",1,2033,0
"RE1","PWRWND",1,2034,0
"RE1","PWRWND",1,2035,0
"RE1","PWRWND",1,2036,0
"RE1","PWRWND",1,2037,0
"RE1","PWRWND",1,2038,0
"RE1","PWRWND",1,2039,0
"RE1","PWRWND",1,2040,0
"RE1","MINHYD",1,2020,70.2362745098039
"RE1","MINHYD",1,2021,72.343362745098
"RE1","MINHYD",1,2022,74.513663627451
"RE1","MINHYD",1,2023,76.7490735362745
"RE1","MINHYD",1,2024,79.0515457423627
"RE1","MINHYD",1,2025,81.4230920935628
"RE1","MINHYD",1,2026,83.8657849111539
"RE1","MINHYD",1,2027,86.3817583945735
"RE1","MINHYD",1,2028,88.9732111499226
"RE1","MINHYD",1,2029,91.6424075244549
"RE1","MINHYD",1,2030,94.3916797136657
"RE1","MINHYD",1,2031,97.2234301493245
"RE1","MINHYD",1,2032,100.140133044673
"RE1","MINHYD",1,2033,103.14433699317
"RE1","MINHYD",1,2034,106.238667145809
"RE1","MINHYD",1,2035,109.425827177742
"RE1","MINHYD",1,2036,112.708601957254
"RE1","MINHYD",1,2037,116.089860004031
"RE1","MINHYD",1,2038,119.572555806962
"RE1","MINHYD",1,2039,123.159732493111
"RE1","MINHYD",1,2040,126.854524496701
"RE1","PWRHYD",1,2020,70.2362745098039
"RE1","PWRHYD",1,2021,72.343362745098
"RE1","PWRHYD",1,2022,74.513663627451
"RE1","PWRHYD",1,2023,76.7490735362745
"RE1","PWRHYD",1,2024,79.0515457423627
"RE1","PWRHYD",1,2025,81.4230920935627
"RE1","PWRHYD",1,2026,83.8657849111539
"RE1","PWRHYD",1,2027,86.3817583945735
"RE1","PWRHYD",1,2028,88.9732111499226
"RE1","PWRHYD",1,2029,91.6424075244549
"RE1","PWRHYD",1,2030,94.3916797136657
"RE1","PWRHYD",1,2031,97.2234301493245
"RE1","PWRHYD",1,2032,100.140133044674
"RE1","PWRHYD",1,2033,103.14433699317
"RE1","PWRHYD",1,2034,106.238667145809
"RE1","PWRHYD",1,2035,109.425827177742
"RE1","PWRHYD",1,2036,112.708601957254
"RE1","PWRHYD",1,2037,116.089860004031
"RE1","PWRHYD",1,2038,119.572555806962
"RE1","PWRHYD",1,2039,123.159732493111
"RE1","PWRHYD",1,2040,126.854524496701
