r,l,t,f,y,ProductionByTechnology
RE1,S11,LNDWAT,WTRGWT,2024,1.2475
RE1,S11,LNDWAT,WTRGWT,2025,1.4257
RE1,S11,LNDWAT,WTRGWT,2026,1.4257
RE1,S11,LNDWAT,WTRGWT,2027,1.4257
RE1,S11,LNDWAT,WTRGWT,2028,1.4257
RE1,S11,LNDWAT,WTRGWT,2029,1.4257
RE1,S11,LNDWAT,WTRGWT,2030,1.4257
RE1,S11,LNDWAT,WTRGWT,2031,1.4257
RE1,S11,LNDWAT,WTRGWT,2032,1.4257
RE1,S11,LNDWAT,WTRGWT,2033,1.4257
RE1,S11,LNDWAT,WTRGWT,2034,1.4257
RE1,S11,LNDWAT,WTRGWT,2035,1.4257
RE1,S11,LNDWAT,WTRSUR,2020,11.2277
RE1,S11,LNDWAT,WTRSUR,2021,11.2277
RE1,S11,LNDWAT,WTRSUR,2022,11.2277
RE1,S11,LNDWAT,WTRSUR,2023,11.2277
RE1,S11,LNDWAT,WTRSUR,2024,11.2277
RE1,S11,LNDWAT,WTRSUR,2025,12.8317
RE1,S11,LNDWAT,WTRSUR,2026,12.8317
RE1,S11,LNDWAT,WTRSUR,2027,12.8317
RE1,S11,LNDWAT,WTRSUR,2028,12.8317
RE1,S11,LNDWAT,WTRSUR,2029,12.8317
RE1,S11,LNDWAT,WTRSUR,2030,12.8317
RE1,S11,LNDWAT,WTRSUR,2031,12.8317
RE1,S11,LNDWAT,WTRSUR,2032,12.8317
RE1,S11,LNDWAT,WTRSUR,2033,12.8317
RE1,S11,LNDWAT,WTRSUR,2034,12.8317
RE1,S11,LNDWAT,WTRSUR,2035,12.8317
RE1,S11,MINCOA,COA,2020,70.4768
RE1,S11,MINCOA,COA,2021,73.6448
RE1,S11,MINCOA,COA,2022,75.7568
RE1,S11,MINCOA,COA,2023,78.9248
RE1,S11,MINCOA,COA,2024,81.0368
RE1,S11,MINCOA,COA,2025,77.8187
RE1,S11,MINCOA,COA,2026,80.9867
RE1,S11,MINCOA,COA,2027,75.4294
RE1,S11,MINCOA,COA,2028,67.5909
RE1,S11,MINCOA,COA,2029,59.7525
RE1,S11,MINCOA,COA,2030,0.0
RE1,S11,MINCOA,COA,2031,0.0
RE1,S11,MINCOA,COA,2032,0.0
RE1,S11,MINCOA,COA,2033,0.0
RE1,S11,MINCOA,COA,2034,0.0
RE1,S11,MINCOA,COA,2035,0.0
RE1,S11,MINGAS,GAS,2020,0.0
RE1,S11,MINGAS,GAS,2021,0.0
RE1,S11,MINGAS,GAS,2022,0.0
RE1,S11,MINGAS,GAS,2023,0.0
RE1,S11,MINGAS,GAS,2024,0.0
RE1,S11,MINGAS,GAS,2025,0.0
RE1,S11,MINGAS,GAS,2026,0.0
RE1,S11,MINGAS,GAS,2027,0.0
RE1,S11,MINGAS,GAS,2028,0.0
RE1,S11,MINGAS,GAS,2029,0.0
RE1,S11,MINGAS,GAS,2030,0.0
RE1,S11,MINGAS,GAS,2031,0.0
RE1,S11,MINGAS,GAS,2032,0.0
RE1,S11,MINGAS,GAS,2033,0.0
RE1,S11,MINGAS,GAS,2034,0.0
RE1,S11,MINGAS,GAS,2035,0.0
RE1,S11,MINHYD,HYD,2020,4.2574
RE1,S11,MINHYD,HYD,2021,4.2574
RE1,S11,MINHYD,HYD,2022,4.2574
RE1,S11,MINHYD,HYD,2023,4.2574
RE1,S11,MINHYD,HYD,2024,4.2574
RE1,S11,MINHYD,HYD,2025,6.386
RE1,S11,MINHYD,HYD,2026,6.386
RE1,S11,MINHYD,HYD,2027,6.386
RE1,S11,MINHYD,HYD,2028,6.386
RE1,S11,MINHYD,HYD,2029,6.386
RE1,S11,MINHYD,HYD,2030,6.386
RE1,S11,MINHYD,HYD,2031,6.386
RE1,S11,MINHYD,HYD,2032,6.386
RE1,S11,MINHYD,HYD,2033,6.386
RE1,S11,MINHYD,HYD,2034,6.386
RE1,S11,MINHYD,HYD,2035,6.386
RE1,S11,MINLND,LND,2020,133.6634
RE1,S11,MINLND,LND,2021,133.6634
RE1,S11,MINLND,LND,2022,133.6634
RE1,S11,MINLND,LND,2023,133.6634
RE1,S11,MINLND,LND,2024,133.6634
RE1,S11,MINLND,LND,2025,133.6634
RE1,S11,MINLND,LND,2026,133.6634
RE1,S11,MINLND,LND,2027,133.6634
RE1,S11,MINLND,LND,2028,133.6634
RE1,S11,MINLND,LND,2029,133.6634
RE1,S11,MINLND,LND,2030,133.6634
RE1,S11,MINLND,LND,2031,133.6634
RE1,S11,MINLND,LND,2032,133.6634
RE1,S11,MINLND,LND,2033,133.6634
RE1,S11,MINLND,LND,2034,133.6634
RE1,S11,MINLND,LND,2035,133.6634
RE1,S11,MINPRC,WTRPRC,2020,160.396
RE1,S11,MINPRC,WTRPRC,2021,160.396
RE1,S11,MINPRC,WTRPRC,2022,160.396
RE1,S11,MINPRC,WTRPRC,2023,160.396
RE1,S11,MINPRC,WTRPRC,2024,160.396
RE1,S11,MINPRC,WTRPRC,2025,160.396
RE1,S11,MINPRC,WTRPRC,2026,160.396
RE1,S11,MINPRC,WTRPRC,2027,160.396
RE1,S11,MINPRC,WTRPRC,2028,160.396
RE1,S11,MINPRC,WTRPRC,2029,160.396
RE1,S11,MINPRC,WTRPRC,2030,160.396
RE1,S11,MINPRC,WTRPRC,2031,160.396
RE1,S11,MINPRC,WTRPRC,2032,160.396
RE1,S11,MINPRC,WTRPRC,2033,160.396
RE1,S11,MINPRC,WTRPRC,2034,160.396
RE1,S11,MINPRC,WTRPRC,2035,160.396
RE1,S11,MINSOL,SOL,2020,3.193
RE1,S11,MINSOL,SOL,2021,3.193
RE1,S11,MINSOL,SOL,2022,3.193
RE1,S11,MINSOL,SOL,2023,3.193
RE1,S11,MINSOL,SOL,2024,3.193
RE1,S11,MINSOL,SOL,2025,3.193
RE1,S11,MINSOL,SOL,2026,3.193
RE1,S11,MINSOL,SOL,2027,3.193
RE1,S11,MINSOL,SOL,2028,3.193
RE1,S11,MINSOL,SOL,2029,3.193
RE1,S11,MINSOL,SOL,2030,3.193
RE1,S11,MINSOL,SOL,2031,3.193
RE1,S11,MINSOL,SOL,2032,3.193
RE1,S11,MINSOL,SOL,2033,3.193
RE1,S11,MINSOL,SOL,2034,3.193
RE1,S11,MINSOL,SOL,2035,3.193
RE1,S11,MINWND,WND,2020,4.2574
RE1,S11,MINWND,WND,2021,4.2574
RE1,S11,MINWND,WND,2022,4.2574
RE1,S11,MINWND,WND,2023,4.2574
RE1,S11,MINWND,WND,2024,4.2574
RE1,S11,MINWND,WND,2025,4.2574
RE1,S11,MINWND,WND,2026,4.2574
RE1,S11,MINWND,WND,2027,7.1658
RE1,S11,MINWND,WND,2028,10.8346
RE1,S11,MINWND,WND,2029,14.5034
RE1,S11,MINWND,WND,2030,35.4769
RE1,S11,MINWND,WND,2031,36.5329
RE1,S11,MINWND,WND,2032,37.5889
RE1,S11,MINWND,WND,2033,38.9969
RE1,S11,MINWND,WND,2034,40.0529
RE1,S11,MINWND,WND,2035,41.4609
RE1,S11,PWRCOA,ELC001,2020,23.4923
RE1,S11,PWRCOA,ELC001,2021,24.5483
RE1,S11,PWRCOA,ELC001,2022,25.2523
RE1,S11,PWRCOA,ELC001,2023,26.3083
RE1,S11,PWRCOA,ELC001,2024,27.0123
RE1,S11,PWRCOA,ELC001,2025,25.9396
RE1,S11,PWRCOA,ELC001,2026,26.9956
RE1,S11,PWRCOA,ELC001,2027,25.1431
RE1,S11,PWRCOA,ELC001,2028,22.5303
RE1,S11,PWRCOA,ELC001,2029,19.9175
RE1,S11,PWRCOA,ELC001,2030,0.0
RE1,S11,PWRCOA,ELC001,2031,0.0
RE1,S11,PWRCOA,ELC001,2032,0.0
RE1,S11,PWRCOA,ELC001,2033,0.0
RE1,S11,PWRCOA,ELC001,2034,0.0
RE1,S11,PWRCOA,ELC001,2035,0.0
RE1,S11,PWRGAS,ELC001,2020,0.0
RE1,S11,PWRGAS,ELC001,2021,0.0
RE1,S11,PWRGAS,ELC001,2022,0.0
RE1,S11,PWRGAS,ELC001,2023,0.0
RE1,S11,PWRGAS,ELC001,2024,0.0
RE1,S11,PWRGAS,ELC001,2025,0.0
RE1,S11,PWRGAS,ELC001,2026,0.0
RE1,S11,PWRGAS,ELC001,2027,0.0
RE1,S11,PWRGAS,ELC001,2028,0.0
RE1,S11,PWRGAS,ELC001,2029,0.0
RE1,S11,PWRGAS,ELC001,2030,0.0
RE1,S11,PWRGAS,ELC001,2031,0.0
RE1,S11,PWRGAS,ELC001,2032,0.0
RE1,S11,PWRGAS,ELC001,2033,0.0
RE1,S11,PWRGAS,ELC001,2034,0.0
RE1,S11,PWRGAS,ELC001,2035,0.0
RE1,S11,PWRHYD,ELC001,2020,4.2574
RE1,S11,PWRHYD,ELC001,2021,4.2574
RE1,S11,PWRHYD,ELC001,2022,4.2574
RE1,S11,PWRHYD,ELC001,2023,4.2574
RE1,S11,PWRHYD,ELC001,2024,4.2574
RE1,S11,PWRHYD,ELC001,2025,6.386
RE1,S11,PWRHYD,ELC001,2026,6.386
RE1,S11,PWRHYD,ELC001,2027,6.386
RE1,S11,PWRHYD,ELC001,2028,6.386
RE1,S11,PWRHYD,ELC001,2029,6.386
RE1,S11,PWRHYD,ELC001,2030,6.386
RE1,S11,PWRHYD,ELC001,2031,6.386
RE1,S11,PWRHYD,ELC001,2032,6.386
RE1,S11,PWRHYD,ELC001,2033,6.386
RE1,S11,PWRHYD,ELC001,2034,6.386
RE1,S11,PWRHYD,ELC001,2035,6.386
RE1,S11,PWRSOL,ELC001,2020,3.193
RE1,S11,PWRSOL,ELC001,2021,3.193
RE1,S11,PWRSOL,ELC001,2022,3.193
RE1,S11,PWRSOL,ELC001,2023,3.193
RE1,S11,PWRSOL,ELC001,2024,3.193
RE1,S11,PWRSOL,ELC001,2025,3.193
RE1,S11,PWRSOL,ELC001,2026,3.193
RE1,S11,PWRSOL,ELC001,2027,3.193
RE1,S11,PWRSOL,ELC001,2028,3.193
RE1,S11,PWRSOL,ELC001,2029,3.193
RE1,S11,PWRSOL,ELC001,2030,3.193
RE1,S11,PWRSOL,ELC001,2031,3.193
RE1,S11,PWRSOL,ELC001,2032,3.193
RE1,S11,PWRSOL,ELC001,2033,3.193
RE1,S11,PWRSOL,ELC001,2034,3.193
RE1,S11,PWRSOL,ELC001,2035,3.193
RE1,S11,PWRTRN,ELC002,2020,32.0
RE1,S11,PWRTRN,ELC002,2021,32.96
RE1,S11,PWRTRN,ELC002,2022,33.6
RE1,S11,PWRTRN,ELC002,2023,34.56
RE1,S11,PWRTRN,ELC002,2024,35.2
RE1,S11,PWRTRN,ELC002,2025,36.16
RE1,S11,PWRTRN,ELC002,2026,37.12
RE1,S11,PWRTRN,ELC002,2027,38.08
RE1,S11,PWRTRN,ELC002,2028,39.04
RE1,S11,PWRTRN,ELC002,2029,40.0
RE1,S11,PWRTRN,ELC002,2030,40.96
RE1,S11,PWRTRN,ELC002,2031,41.92
RE1,S11,PWRTRN,ELC002,2032,42.88
RE1,S11,PWRTRN,ELC002,2033,44.16
RE1,S11,PWRTRN,ELC002,2034,45.12
RE1,S11,PWRTRN,ELC002,2035,46.4
RE1,S11,PWRWND,ELC001,2020,4.2574
RE1,S11,PWRWND,ELC001,2021,4.2574
RE1,S11,PWRWND,ELC001,2022,4.2574
RE1,S11,PWRWND,ELC001,2023,4.2574
RE1,S11,PWRWND,ELC001,2024,4.2574
RE1,S11,PWRWND,ELC001,2025,4.2574
RE1,S11,PWRWND,ELC001,2026,4.2574
RE1,S11,PWRWND,ELC001,2027,7.1658
RE1,S11,PWRWND,ELC001,2028,10.8346
RE1,S11,PWRWND,ELC001,2029,14.5034
RE1,S11,PWRWND,ELC001,2030,35.4769
RE1,S11,PWRWND,ELC001,2031,36.5329
RE1,S11,PWRWND,ELC001,2032,37.5889
RE1,S11,PWRWND,ELC001,2033,38.9969
RE1,S11,PWRWND,ELC001,2034,40.0529
RE1,S11,PWRWND,ELC001,2035,41.4609
RE1,S12,DEMPWRSURWAT,PWRWAT,2020,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2021,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2022,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2023,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2024,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2025,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2026,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2027,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2028,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2029,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2030,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2031,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2032,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2033,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2034,0.0
RE1,S12,DEMPWRSURWAT,PWRWAT,2035,0.0
RE1,S12,LNDBLT,LBLT,2020,2.1782
RE1,S12,LNDBLT,LBLT,2021,2.2436
RE1,S12,LNDBLT,LBLT,2022,2.3089
RE1,S12,LNDBLT,LBLT,2023,2.3743
RE1,S12,LNDBLT,LBLT,2024,2.4614
RE1,S12,LNDBLT,LBLT,2025,2.5267
RE1,S12,LNDBLT,LBLT,2026,2.5921
RE1,S12,LNDBLT,LBLT,2027,2.6792
RE1,S12,LNDBLT,LBLT,2028,2.7663
RE1,S12,LNDBLT,LBLT,2029,2.8317
RE1,S12,LNDBLT,LBLT,2030,2.9188
RE1,S12,LNDBLT,LBLT,2031,3.0059
RE1,S12,LNDBLT,LBLT,2032,3.1149
RE1,S12,LNDBLT,LBLT,2033,3.202
RE1,S12,LNDBLT,LBLT,2034,3.2891
RE1,S12,LNDBLT,LBLT,2035,3.398
RE1,S12,LNDBLT,WTREVT,2020,1.6337
RE1,S12,LNDBLT,WTREVT,2021,1.6827
RE1,S12,LNDBLT,WTREVT,2022,1.7317
RE1,S12,LNDBLT,WTREVT,2023,1.7807
RE1,S12,LNDBLT,WTREVT,2024,1.846
RE1,S12,LNDBLT,WTREVT,2025,1.895
RE1,S12,LNDBLT,WTREVT,2026,1.9441
RE1,S12,LNDBLT,WTREVT,2027,2.0094
RE1,S12,LNDBLT,WTREVT,2028,2.0748
RE1,S12,LNDBLT,WTREVT,2029,2.1238
RE1,S12,LNDBLT,WTREVT,2030,2.1891
RE1,S12,LNDBLT,WTREVT,2031,2.2545
RE1,S12,LNDBLT,WTREVT,2032,2.3361
RE1,S12,LNDBLT,WTREVT,2033,2.4015
RE1,S12,LNDBLT,WTREVT,2034,2.4668
RE1,S12,LNDBLT,WTREVT,2035,2.5485
RE1,S12,LNDBLT,WTRGWT,2020,0.0871
RE1,S12,LNDBLT,WTRGWT,2021,0.0897
RE1,S12,LNDBLT,WTRGWT,2022,0.0924
RE1,S12,LNDBLT,WTRGWT,2023,0.095
RE1,S12,LNDBLT,WTRGWT,2024,0.0985
RE1,S12,LNDBLT,WTRGWT,2025,0.1011
RE1,S12,LNDBLT,WTRGWT,2026,0.1037
RE1,S12,LNDBLT,WTRGWT,2027,0.1072
RE1,S12,LNDBLT,WTRGWT,2028,0.1107
RE1,S12,LNDBLT,WTRGWT,2029,0.1133
RE1,S12,LNDBLT,WTRGWT,2030,0.1168
RE1,S12,LNDBLT,WTRGWT,2031,0.1202
RE1,S12,LNDBLT,WTRGWT,2032,0.1246
RE1,S12,LNDBLT,WTRGWT,2033,0.1281
RE1,S12,LNDBLT,WTRGWT,2034,0.1316
RE1,S12,LNDBLT,WTRGWT,2035,0.1359
RE1,S12,LNDBLT,WTRSUR,2020,0.8931
RE1,S12,LNDBLT,WTRSUR,2021,0.9199
RE1,S12,LNDBLT,WTRSUR,2022,0.9467
RE1,S12,LNDBLT,WTRSUR,2023,0.9734
RE1,S12,LNDBLT,WTRSUR,2024,1.0092
RE1,S12,LNDBLT,WTRSUR,2025,1.036
RE1,S12,LNDBLT,WTRSUR,2026,1.0628
RE1,S12,LNDBLT,WTRSUR,2027,1.0985
RE1,S12,LNDBLT,WTRSUR,2028,1.1342
RE1,S12,LNDBLT,WTRSUR,2029,1.161
RE1,S12,LNDBLT,WTRSUR,2030,1.1967
RE1,S12,LNDBLT,WTRSUR,2031,1.2324
RE1,S12,LNDBLT,WTRSUR,2032,1.2771
RE1,S12,LNDBLT,WTRSUR,2033,1.3128
RE1,S12,LNDBLT,WTRSUR,2034,1.3485
RE1,S12,LNDBLT,WTRSUR,2035,1.3932
RE1,S12,LNDFOR,LFOR,2020,38.1188
RE1,S12,LNDFOR,LFOR,2021,37.6069
RE1,S12,LNDFOR,LFOR,2022,37.1168
RE1,S12,LNDFOR,LFOR,2023,36.5777
RE1,S12,LNDFOR,LFOR,2024,36.0168
RE1,S12,LNDFOR,LFOR,2025,34.3886
RE1,S12,LNDFOR,LFOR,2026,33.8277
RE1,S12,LNDFOR,LFOR,2027,33.245
RE1,S12,LNDFOR,LFOR,2028,32.6351
RE1,S12,LNDFOR,LFOR,2029,32.0198
RE1,S12,LNDFOR,LFOR,2030,31.4099
RE1,S12,LNDFOR,LFOR,2031,30.751
RE1,S12,LNDFOR,LFOR,2032,30.0921
RE1,S12,LNDFOR,LFOR,2033,29.4114
RE1,S12,LNDFOR,LFOR,2034,28.7252
RE1,S12,LNDFOR,LFOR,2035,28.0173
RE1,S12,LNDFOR,WTREVT,2020,32.401
RE1,S12,LNDFOR,WTREVT,2021,31.9659
RE1,S12,LNDFOR,WTREVT,2022,31.5493
RE1,S12,LNDFOR,WTREVT,2023,31.0911
RE1,S12,LNDFOR,WTREVT,2024,30.6143
RE1,S12,LNDFOR,WTREVT,2025,29.2303
RE1,S12,LNDFOR,WTREVT,2026,28.7536
RE1,S12,LNDFOR,WTREVT,2027,28.2583
RE1,S12,LNDFOR,WTREVT,2028,27.7399
RE1,S12,LNDFOR,WTREVT,2029,27.2168
RE1,S12,LNDFOR,WTREVT,2030,26.6984
RE1,S12,LNDFOR,WTREVT,2031,26.1383
RE1,S12,LNDFOR,WTREVT,2032,25.5783
RE1,S12,LNDFOR,WTREVT,2033,24.9997
RE1,S12,LNDFOR,WTREVT,2034,24.4165
RE1,S12,LNDFOR,WTREVT,2035,23.8147
RE1,S12,LNDFOR,WTRGWT,2020,1.1436
RE1,S12,LNDFOR,WTRGWT,2021,1.1282
RE1,S12,LNDFOR,WTRGWT,2022,1.1135
RE1,S12,LNDFOR,WTRGWT,2023,1.0973
RE1,S12,LNDFOR,WTRGWT,2024,1.0805
RE1,S12,LNDFOR,WTRGWT,2025,1.0317
RE1,S12,LNDFOR,WTRGWT,2026,1.0148
RE1,S12,LNDFOR,WTRGWT,2027,0.9974
RE1,S12,LNDFOR,WTRGWT,2028,0.9791
RE1,S12,LNDFOR,WTRGWT,2029,0.9606
RE1,S12,LNDFOR,WTRGWT,2030,0.9423
RE1,S12,LNDFOR,WTRGWT,2031,0.9225
RE1,S12,LNDFOR,WTRGWT,2032,0.9028
RE1,S12,LNDFOR,WTRGWT,2033,0.8823
RE1,S12,LNDFOR,WTRGWT,2034,0.8618
RE1,S12,LNDFOR,WTRGWT,2035,0.8405
RE1,S12,LNDFOR,WTRSUR,2020,12.198
RE1,S12,LNDFOR,WTRSUR,2021,12.0342
RE1,S12,LNDFOR,WTRSUR,2022,11.8774
RE1,S12,LNDFOR,WTRSUR,2023,11.7049
RE1,S12,LNDFOR,WTRSUR,2024,11.5254
RE1,S12,LNDFOR,WTRSUR,2025,11.0044
RE1,S12,LNDFOR,WTRSUR,2026,10.8249
RE1,S12,LNDFOR,WTRSUR,2027,10.6384
RE1,S12,LNDFOR,WTRSUR,2028,10.4432
RE1,S12,LNDFOR,WTRSUR,2029,10.2463
RE1,S12,LNDFOR,WTRSUR,2030,10.0512
RE1,S12,LNDFOR,WTRSUR,2031,9.8403
RE1,S12,LNDFOR,WTRSUR,2032,9.6295
RE1,S12,LNDFOR,WTRSUR,2033,9.4116
RE1,S12,LNDFOR,WTRSUR,2034,9.1921
RE1,S12,LNDFOR,WTRSUR,2035,8.9655
RE1,S12,LNDMAIHI,CRPMAI,2020,0.0
RE1,S12,LNDMAIHI,CRPMAI,2021,0.0
RE1,S12,LNDMAIHI,CRPMAI,2022,0.0
RE1,S12,LNDMAIHI,CRPMAI,2023,0.0
RE1,S12,LNDMAIHI,CRPMAI,2024,0.0
RE1,S12,LNDMAIHI,CRPMAI,2025,0.0
RE1,S12,LNDMAIHI,CRPMAI,2026,0.0
RE1,S12,LNDMAIHI,CRPMAI,2027,0.0
RE1,S12,LNDMAIHI,CRPMAI,2028,0.0
RE1,S12,LNDMAIHI,CRPMAI,2029,0.0
RE1,S12,LNDMAIHI,CRPMAI,2030,0.0
RE1,S12,LNDMAIHI,CRPMAI,2031,0.0
RE1,S12,LNDMAIHI,CRPMAI,2032,0.0
RE1,S12,LNDMAIHI,CRPMAI,2033,0.0
RE1,S12,LNDMAIHI,CRPMAI,2034,0.0
RE1,S12,LNDMAIHI,CRPMAI,2035,0.0
RE1,S12,LNDMAIHI,WTREVT,2020,0.0
RE1,S12,LNDMAIHI,WTREVT,2021,0.0
RE1,S12,LNDMAIHI,WTREVT,2022,0.0
RE1,S12,LNDMAIHI,WTREVT,2023,0.0
RE1,S12,LNDMAIHI,WTREVT,2024,0.0
RE1,S12,LNDMAIHI,WTREVT,2025,0.0
RE1,S12,LNDMAIHI,WTREVT,2026,0.0
RE1,S12,LNDMAIHI,WTREVT,2027,0.0
RE1,S12,LNDMAIHI,WTREVT,2028,0.0
RE1,S12,LNDMAIHI,WTREVT,2029,0.0
RE1,S12,LNDMAIHI,WTREVT,2030,0.0
RE1,S12,LNDMAIHI,WTREVT,2031,0.0
RE1,S12,LNDMAIHI,WTREVT,2032,0.0
RE1,S12,LNDMAIHI,WTREVT,2033,0.0
RE1,S12,LNDMAIHI,WTREVT,2034,0.0
RE1,S12,LNDMAIHI,WTREVT,2035,0.0
RE1,S12,LNDMAIHI,WTRGWT,2020,0.0
RE1,S12,LNDMAIHI,WTRGWT,2021,0.0
RE1,S12,LNDMAIHI,WTRGWT,2022,0.0
RE1,S12,LNDMAIHI,WTRGWT,2023,0.0
RE1,S12,LNDMAIHI,WTRGWT,2024,0.0
RE1,S12,LNDMAIHI,WTRGWT,2025,0.0
RE1,S12,LNDMAIHI,WTRGWT,2026,0.0
RE1,S12,LNDMAIHI,WTRGWT,2027,0.0
RE1,S12,LNDMAIHI,WTRGWT,2028,0.0
RE1,S12,LNDMAIHI,WTRGWT,2029,0.0
RE1,S12,LNDMAIHI,WTRGWT,2030,0.0
RE1,S12,LNDMAIHI,WTRGWT,2031,0.0
RE1,S12,LNDMAIHI,WTRGWT,2032,0.0
RE1,S12,LNDMAIHI,WTRGWT,2033,0.0
RE1,S12,LNDMAIHI,WTRGWT,2034,0.0
RE1,S12,LNDMAIHI,WTRGWT,2035,0.0
RE1,S12,LNDMAIHI,WTRSUR,2020,0.0
RE1,S12,LNDMAIHI,WTRSUR,2021,0.0
RE1,S12,LNDMAIHI,WTRSUR,2022,0.0
RE1,S12,LNDMAIHI,WTRSUR,2023,0.0
RE1,S12,LNDMAIHI,WTRSUR,2024,0.0
RE1,S12,LNDMAIHI,WTRSUR,2025,0.0
RE1,S12,LNDMAIHI,WTRSUR,2026,0.0
RE1,S12,LNDMAIHI,WTRSUR,2027,0.0
RE1,S12,LNDMAIHI,WTRSUR,2028,0.0
RE1,S12,LNDMAIHI,WTRSUR,2029,0.0
RE1,S12,LNDMAIHI,WTRSUR,2030,0.0
RE1,S12,LNDMAIHI,WTRSUR,2031,0.0
RE1,S12,LNDMAIHI,WTRSUR,2032,0.0
RE1,S12,LNDMAIHI,WTRSUR,2033,0.0
RE1,S12,LNDMAIHI,WTRSUR,2034,0.0
RE1,S12,LNDMAIHI,WTRSUR,2035,0.0
RE1,S12,LNDMAIHR,CRPMAI,2020,8.7129
RE1,S12,LNDMAIHR,CRPMAI,2021,8.9307
RE1,S12,LNDMAIHR,CRPMAI,2022,9.1485
RE1,S12,LNDMAIHR,CRPMAI,2023,9.3881
RE1,S12,LNDMAIHR,CRPMAI,2024,9.6277
RE1,S12,LNDMAIHR,CRPMAI,2025,9.8673
RE1,S12,LNDMAIHR,CRPMAI,2026,10.1069
RE1,S12,LNDMAIHR,CRPMAI,2027,10.3465
RE1,S12,LNDMAIHR,CRPMAI,2028,10.6079
RE1,S12,LNDMAIHR,CRPMAI,2029,10.8911
