r,t,l,y,RateOfTotalActivity
RE1,MINSOL,S22,2023,0.0
RE1,MINSOL,S22,2024,0.0
RE1,MINSOL,S22,2025,0.0
RE1,MINSOL,S22,2026,0.0
RE1,MINSOL,S22,2027,0.0
RE1,MINSOL,S22,2028,0.0
RE1,MINSOL,S22,2029,0.0
RE1,MINSOL,S22,2030,0.0
RE1,MINSOL,S22,2031,0.0
RE1,MINSOL,S22,2032,0.0
RE1,MINSOL,S22,2033,0.0
RE1,MINSOL,S22,2034,0.0
RE1,MINSOL,S22,2035,0.0
RE1,MINWND,S11,2020,9.4608
RE1,MINWND,S11,2021,9.4608
RE1,MINWND,S11,2022,9.4608
RE1,MINWND,S11,2023,9.4608
RE1,MINWND,S11,2024,9.4608
RE1,MINWND,S11,2025,9.4608
RE1,MINWND,S11,2026,9.4608
RE1,MINWND,S11,2027,15.924
RE1,MINWND,S11,2028,24.0769
RE1,MINWND,S11,2029,32.2299
RE1,MINWND,S11,2030,78.8376
RE1,MINWND,S11,2031,81.1843
RE1,MINWND,S11,2032,83.531
RE1,MINWND,S11,2033,86.6599
RE1,MINWND,S11,2034,89.0065
RE1,MINWND,S11,2035,92.1354
RE1,MINWND,S12,2020,6.3072
RE1,MINWND,S12,2021,6.3072
RE1,MINWND,S12,2022,6.3072
RE1,MINWND,S12,2023,6.3072
RE1,MINWND,S12,2024,6.3072
RE1,MINWND,S12,2025,6.3072
RE1,MINWND,S12,2026,6.3072
RE1,MINWND,S12,2027,10.616
RE1,MINWND,S12,2028,16.0513
RE1,MINWND,S12,2029,21.4866
RE1,MINWND,S12,2030,51.2
RE1,MINWND,S12,2031,38.2088
RE1,MINWND,S12,2032,39.4088
RE1,MINWND,S12,2033,41.0088
RE1,MINWND,S12,2034,42.2088
RE1,MINWND,S12,2035,43.8088
RE1,MINWND,S21,2020,7.884
RE1,MINWND,S21,2021,7.884
RE1,MINWND,S21,2022,7.884
RE1,MINWND,S21,2023,7.884
RE1,MINWND,S21,2024,7.884
RE1,MINWND,S21,2025,7.884
RE1,MINWND,S21,2026,7.884
RE1,MINWND,S21,2027,13.27
RE1,MINWND,S21,2028,20.0641
RE1,MINWND,S21,2029,26.8582
RE1,MINWND,S21,2030,65.698
RE1,MINWND,S21,2031,67.6536
RE1,MINWND,S21,2032,69.6091
RE1,MINWND,S21,2033,72.2166
RE1,MINWND,S21,2034,74.1721
RE1,MINWND,S21,2035,76.7795
RE1,MINWND,S22,2020,9.4608
RE1,MINWND,S22,2021,9.4608
RE1,MINWND,S22,2022,9.4608
RE1,MINWND,S22,2023,9.4608
RE1,MINWND,S22,2024,9.4608
RE1,MINWND,S22,2025,9.4608
RE1,MINWND,S22,2026,9.4608
RE1,MINWND,S22,2027,15.924
RE1,MINWND,S22,2028,24.0769
RE1,MINWND,S22,2029,32.2299
RE1,MINWND,S22,2030,78.8376
RE1,MINWND,S22,2031,81.1843
RE1,MINWND,S22,2032,83.531
RE1,MINWND,S22,2033,86.6599
RE1,MINWND,S22,2034,89.0065
RE1,MINWND,S22,2035,92.1354
RE1,PWRCOA,S11,2020,52.205
RE1,PWRCOA,S11,2021,54.5517
RE1,PWRCOA,S11,2022,56.1161
RE1,PWRCOA,S11,2023,58.4628
RE1,PWRCOA,S11,2024,60.0272
RE1,PWRCOA,S11,2025,57.6435
RE1,PWRCOA,S11,2026,59.9902
RE1,PWRCOA,S11,2027,55.8736
RE1,PWRCOA,S11,2028,50.0674
RE1,PWRCOA,S11,2029,44.2611
RE1,PWRCOA,S11,2030,0.0
RE1,PWRCOA,S11,2031,0.0
RE1,PWRCOA,S11,2032,0.0
RE1,PWRCOA,S11,2033,0.0
RE1,PWRCOA,S11,2034,0.0
RE1,PWRCOA,S11,2035,0.0
RE1,PWRCOA,S12,2020,24.232
RE1,PWRCOA,S12,2021,25.432
RE1,PWRCOA,S12,2022,26.232
RE1,PWRCOA,S12,2023,27.432
RE1,PWRCOA,S12,2024,28.232
RE1,PWRCOA,S12,2025,24.7016
RE1,PWRCOA,S12,2026,25.9016
RE1,PWRCOA,S12,2027,22.7928
RE1,PWRCOA,S12,2028,18.5575
RE1,PWRCOA,S12,2029,14.3222
RE1,PWRCOA,S12,2030,0.0
RE1,PWRCOA,S12,2031,0.0
RE1,PWRCOA,S12,2032,0.0
RE1,PWRCOA,S12,2033,0.0
RE1,PWRCOA,S12,2034,0.0
RE1,PWRCOA,S12,2035,0.0
RE1,PWRCOA,S21,2020,87.2998
RE1,PWRCOA,S21,2021,90.7939
RE1,PWRCOA,S21,2022,93.1233
RE1,PWRCOA,S21,2023,96.6174
RE1,PWRCOA,S21,2024,98.9468
RE1,PWRCOA,S21,2025,94.557
RE1,PWRCOA,S21,2026,98.0511
RE1,PWRCOA,S21,2027,96.1592
RE1,PWRCOA,S21,2028,92.8592
RE1,PWRCOA,S21,2029,89.5592
RE1,PWRCOA,S21,2030,54.2135
RE1,PWRCOA,S21,2031,55.7521
RE1,PWRCOA,S21,2032,57.2906
RE1,PWRCOA,S21,2033,59.3421
RE1,PWRCOA,S21,2034,60.8806
RE1,PWRCOA,S21,2035,62.932
RE1,PWRCOA,S22,2020,126.144
RE1,PWRCOA,S22,2021,126.144
RE1,PWRCOA,S22,2022,126.144
RE1,PWRCOA,S22,2023,126.144
RE1,PWRCOA,S22,2024,126.144
RE1,PWRCOA,S22,2025,126.144
RE1,PWRCOA,S22,2026,126.144
RE1,PWRCOA,S22,2027,126.144
RE1,PWRCOA,S22,2028,126.144
RE1,PWRCOA,S22,2029,126.144
RE1,PWRCOA,S22,2030,63.072
RE1,PWRCOA,S22,2031,63.072
RE1,PWRCOA,S22,2032,63.072
RE1,PWRCOA,S22,2033,63.072
RE1,PWRCOA,S22,2034,63.072
RE1,PWRCOA,S22,2035,63.072
RE1,PWRGAS,S11,2020,0.0
RE1,PWRGAS,S11,2021,0.0
RE1,PWRGAS,S11,2022,0.0
RE1,PWRGAS,S11,2023,0.0
RE1,PWRGAS,S11,2024,0.0
RE1,PWRGAS,S11,2025,0.0
RE1,PWRGAS,S11,2026,0.0
RE1,PWRGAS,S11,2027,0.0
RE1,PWRGAS,S11,2028,0.0
RE1,PWRGAS,S11,2029,0.0
RE1,PWRGAS,S11,2030,0.0
RE1,PWRGAS,S11,2031,0.0
RE1,PWRGAS,S11,2032,0.0
RE1,PWRGAS,S11,2033,0.0
RE1,PWRGAS,S11,2034,0.0
RE1,PWRGAS,S11,2035,0.0
RE1,PWRGAS,S12,2020,0.0
RE1,PWRGAS,S12,2021,0.0
RE1,PWRGAS,S12,2022,0.0
RE1,PWRGAS,S12,2023,0.0
RE1,PWRGAS,S12,2024,0.0
RE1,PWRGAS,S12,2025,0.0
RE1,PWRGAS,S12,2026,0.0
RE1,PWRGAS,S12,2027,0.0
RE1,PWRGAS,S12,2028,0.0
RE1,PWRGAS,S12,2029,0.0
RE1,PWRGAS,S12,2030,0.0
RE1,PWRGAS,S12,2031,0.0
RE1,PWRGAS,S12,2032,0.0
RE1,PWRGAS,S12,2033,0.0
RE1,PWRGAS,S12,2034,0.0
RE1,PWRGAS,S12,2035,0.0
RE1,PWRGAS,S21,2020,0.0
RE1,PWRGAS,S21,2021,0.0
RE1,PWRGAS,S21,2022,0.0
RE1,PWRGAS,S21,2023,0.0
RE1,PWRGAS,S21,2024,0.0
RE1,PWRGAS,S21,2025,0.0
RE1,PWRGAS,S21,2026,0.0
RE1,PWRGAS,S21,2027,0.0
RE1,PWRGAS,S21,2028,0.0
RE1,PWRGAS,S21,2029,0.0
RE1,PWRGAS,S21,2030,0.0
RE1,PWRGAS,S21,2031,0.0
RE1,PWRGAS,S21,2032,0.0
RE1,PWRGAS,S21,2033,0.0
RE1,PWRGAS,S21,2034,0.0
RE1,PWRGAS,S21,2035,0.0
RE1,PWRGAS,S22,2020,120.3919
RE1,PWRGAS,S22,2021,128.5448
RE1,PWRGAS,S22,2022,133.9801
RE1,PWRGAS,S22,2023,142.1331
RE1,PWRGAS,S22,2024,147.5684
RE1,PWRGAS,S22,2025,147.8373
RE1,PWRGAS,S22,2026,155.9903
RE1,PWRGAS,S22,2027,157.68
RE1,PWRGAS,S22,2028,157.68
RE1,PWRGAS,S22,2029,157.68
RE1,PWRGAS,S22,2030,182.2972
RE1,PWRGAS,S22,2031,188.1034
RE1,PWRGAS,S22,2032,193.9097
RE1,PWRGAS,S22,2033,201.6514
RE1,PWRGAS,S22,2034,207.4577
RE1,PWRGAS,S22,2035,215.1994
RE1,PWRHYD,S11,2020,9.4608
RE1,PWRHYD,S11,2021,9.4608
RE1,PWRHYD,S11,2022,9.4608
RE1,PWRHYD,S11,2023,9.4608
RE1,PWRHYD,S11,2024,9.4608
RE1,PWRHYD,S11,2025,14.1912
RE1,PWRHYD,S11,2026,14.1912
RE1,PWRHYD,S11,2027,14.1912
RE1,PWRHYD,S11,2028,14.1912
RE1,PWRHYD,S11,2029,14.1912
RE1,PWRHYD,S11,2030,14.1912
RE1,PWRHYD,S11,2031,14.1912
RE1,PWRHYD,S11,2032,14.1912
RE1,PWRHYD,S11,2033,14.1912
RE1,PWRHYD,S11,2034,14.1912
RE1,PWRHYD,S11,2035,14.1912
RE1,PWRHYD,S12,2020,9.4608
RE1,PWRHYD,S12,2021,9.4608
RE1,PWRHYD,S12,2022,9.4608
RE1,PWRHYD,S12,2023,9.4608
RE1,PWRHYD,S12,2024,9.4608
RE1,PWRHYD,S12,2025,14.1912
RE1,PWRHYD,S12,2026,14.1912
RE1,PWRHYD,S12,2027,14.1912
RE1,PWRHYD,S12,2028,14.1912
RE1,PWRHYD,S12,2029,14.1912
RE1,PWRHYD,S12,2030,0.0
RE1,PWRHYD,S12,2031,14.1912
RE1,PWRHYD,S12,2032,14.1912
RE1,PWRHYD,S12,2033,14.1912
RE1,PWRHYD,S12,2034,14.1912
RE1,PWRHYD,S12,2035,14.1912
RE1,PWRHYD,S21,2020,15.768
RE1,PWRHYD,S21,2021,15.768
RE1,PWRHYD,S21,2022,15.768
RE1,PWRHYD,S21,2023,15.768
RE1,PWRHYD,S21,2024,15.768
RE1,PWRHYD,S21,2025,23.652
RE1,PWRHYD,S21,2026,23.652
RE1,PWRHYD,S21,2027,23.652
RE1,PWRHYD,S21,2028,23.652
RE1,PWRHYD,S21,2029,23.652
RE1,PWRHYD,S21,2030,23.652
RE1,PWRHYD,S21,2031,23.652
RE1,PWRHYD,S21,2032,23.652
RE1,PWRHYD,S21,2033,23.652
RE1,PWRHYD,S21,2034,23.652
RE1,PWRHYD,S21,2035,23.652
RE1,PWRHYD,S22,2020,15.768
RE1,PWRHYD,S22,2021,15.768
RE1,PWRHYD,S22,2022,15.768
RE1,PWRHYD,S22,2023,15.768
RE1,PWRHYD,S22,2024,15.768
RE1,PWRHYD,S22,2025,23.652
RE1,PWRHYD,S22,2026,23.652
RE1,PWRHYD,S22,2027,23.652
RE1,PWRHYD,S22,2028,23.652
RE1,PWRHYD,S22,2029,23.652
RE1,PWRHYD,S22,2030,23.652
RE1,PWRHYD,S22,2031,23.652
RE1,PWRHYD,S22,2032,23.652
RE1,PWRHYD,S22,2033,23.652
RE1,PWRHYD,S22,2034,23.652
RE1,PWRHYD,S22,2035,23.652
RE1,PWRSOL,S11,2020,7.0956
RE1,PWRSOL,S11,2021,7.0956
RE1,PWRSOL,S11,2022,7.0956
RE1,PWRSOL,S11,2023,7.0956
RE1,PWRSOL,S11,2024,7.0956
RE1,PWRSOL,S11,2025,7.0956
RE1,PWRSOL,S11,2026,7.0956
RE1,PWRSOL,S11,2027,7.0956
RE1,PWRSOL,S11,2028,7.0956
RE1,PWRSOL,S11,2029,7.0956
RE1,PWRSOL,S11,2030,7.0956
RE1,PWRSOL,S11,2031,7.0956
RE1,PWRSOL,S11,2032,7.0956
RE1,PWRSOL,S11,2033,7.0956
RE1,PWRSOL,S11,2034,7.0956
RE1,PWRSOL,S11,2035,7.0956
RE1,PWRSOL,S12,2020,0.0
RE1,PWRSOL,S12,2021,0.0
RE1,PWRSOL,S12,2022,0.0
RE1,PWRSOL,S12,2023,0.0
RE1,PWRSOL,S12,2024,0.0
RE1,PWRSOL,S12,2025,0.0
RE1,PWRSOL,S12,2026,0.0
RE1,PWRSOL,S12,2027,0.0
RE1,PWRSOL,S12,2028,0.0
RE1,PWRSOL,S12,2029,0.0
RE1,PWRSOL,S12,2030,0.0
RE1,PWRSOL,S12,2031,0.0
RE1,PWRSOL,S12,2032,0.0
RE1,PWRSOL,S12,2033,0.0
RE1,PWRSOL,S12,2034,0.0
RE1,PWRSOL,S12,2035,0.0
RE1,PWRSOL,S21,2020,5.5188
RE1,PWRSOL,S21,2021,5.5188
RE1,PWRSOL,S21,2022,5.5188
RE1,PWRSOL,S21,2023,5.5188
RE1,PWRSOL,S21,2024,5.5188
RE1,PWRSOL,S21,2025,5.5188
RE1,PWRSOL,S21,2026,5.5188
RE1,PWRSOL,S21,2027,5.5188
RE1,PWRSOL,S21,2028,5.5188
RE1,PWRSOL,S21,2029,5.5188
RE1,PWRSOL,S21,2030,5.5188
RE1,PWRSOL,S21,2031,5.5188
RE1,PWRSOL,S21,2032,5.5188
RE1,PWRSOL,S21,2033,5.5188
RE1,PWRSOL,S21,2034,5.5188
RE1,PWRSOL,S21,2035,5.5188
RE1,PWRSOL,S22,2020,0.0
RE1,PWRSOL,S22,2021,0.0
RE1,PWRSOL,S22,2022,0.0
RE1,PWRSOL,S22,2023,0.0
RE1,PWRSOL,S22,2024,0.0
RE1,PWRSOL,S22,2025,0.0
RE1,PWRSOL,S22,2026,0.0
RE1,PWRSOL,S22,2027,0.0
RE1,PWRSOL,S22,2028,0.0
RE1,PWRSOL,S22,2029,0.0
RE1,PWRSOL,S22,2030,0.0
RE1,PWRSOL,S22,2031,0.0
RE1,PWRSOL,S22,2032,0.0
RE1,PWRSOL,S22,2033,0.0
RE1,PWRSOL,S22,2034,0.0
RE1,PWRSOL,S22,2035,0.0
RE1,PWRTRN,S11,2020,71.1111
RE1,PWRTRN,S11,2021,73.2444
RE1,PWRTRN,S11,2022,74.6667
RE1,PWRTRN,S11,2023,76.8
RE1,PWRTRN,S11,2024,78.2222
RE1,PWRTRN,S11,2025,80.3556
RE1,PWRTRN,S11,2026,82.4889
RE1,PWRTRN,S11,2027,84.6222
RE1,PWRTRN,S11,2028,86.7556
RE1,PWRTRN,S11,2029,88.8889
RE1,PWRTRN,S11,2030,91.0222
RE1,PWRTRN,S11,2031,93.1556
RE1,PWRTRN,S11,2032,95.2889
RE1,PWRTRN,S11,2033,98.1333
RE1,PWRTRN,S11,2034,100.2667
RE1,PWRTRN,S11,2035,103.1111
RE1,PWRTRN,S12,2020,36.3636
RE1,PWRTRN,S12,2021,37.4545
RE1,PWRTRN,S12,2022,38.1818
RE1,PWRTRN,S12,2023,39.2727
RE1,PWRTRN,S12,2024,40.0
RE1,PWRTRN,S12,2025,41.0909
RE1,PWRTRN,S12,2026,42.1818
RE1,PWRTRN,S12,2027,43.2727
RE1,PWRTRN,S12,2028,44.3636
RE1,PWRTRN,S12,2029,45.4545
RE1,PWRTRN,S12,2030,46.5455
RE1,PWRTRN,S12,2031,47.6364
RE1,PWRTRN,S12,2032,48.7273
RE1,PWRTRN,S12,2033,50.1818
RE1,PWRTRN,S12,2034,51.2727
RE1,PWRTRN,S12,2035,52.7273
RE1,PWRTRN,S21,2020,105.8824
RE1,PWRTRN,S21,2021,109.0588
RE1,PWRTRN,S21,2022,111.1765
RE1,PWRTRN,S21,2023,114.3529
RE1,PWRTRN,S21,2024,116.4706
RE1,PWRTRN,S21,2025,119.6471
RE1,PWRTRN,S21,2026,122.8235
RE1,PWRTRN,S21,2027,126.0
RE1,PWRTRN,S21,2028,129.1765
RE1,PWRTRN,S21,2029,132.3529
RE1,PWRTRN,S21,2030,135.5294
RE1,PWRTRN,S21,2031,138.7059
RE1,PWRTRN,S21,2032,141.8824
RE1,PWRTRN,S21,2033,146.1176
RE1,PWRTRN,S21,2034,149.2941
RE1,PWRTRN,S21,2035,153.5294
RE1,PWRTRN,S22,2020,247.0588
RE1,PWRTRN,S22,2021,254.4706
RE1,PWRTRN,S22,2022,259.4118
RE1,PWRTRN,S22,2023,266.8235
RE1,PWRTRN,S22,2024,271.7647
RE1,PWRTRN,S22,2025,279.1765
RE1,PWRTRN,S22,2026,286.5882
RE1,PWRTRN,S22,2027,294.0
RE1,PWRTRN,S22,2028,301.4118
RE1,PWRTRN,S22,2029,308.8235
RE1,PWRTRN,S22,2030,316.2353
RE1,PWRTRN,S22,2031,323.6471
RE1,PWRTRN,S22,2032,331.0588
RE1,PWRTRN,S22,2033,340.9412
RE1,PWRTRN,S22,2034,348.3529
RE1,PWRTRN,S22,2035,358.2353
RE1,PWRWND,S11,2020,9.4608
RE1,PWRWND,S11,2021,9.4608
RE1,PWRWND,S11,2022,9.4608
RE1,PWRWND,S11,2023,9.4608
RE1,PWRWND,S11,2024,9.4608
RE1,PWRWND,S11,2025,9.4608
RE1,PWRWND,S11,2026,9.4608
RE1,PWRWND,S11,2027,15.924
RE1,PWRWND,S11,2028,24.0769
RE1,PWRWND,S11,2029,32.2299
RE1,PWRWND,S11,2030,78.8376
RE1,PWRWND,S11,2031,81.1843
RE1,PWRWND,S11,2032,83.531
RE1,PWRWND,S11,2033,86.6599
RE1,PWRWND,S11,2034,89.0065
RE1,PWRWND,S11,2035,92.1354
RE1,PWRWND,S12,2020,6.3072
RE1,PWRWND,S12,2021,6.3072
RE1,PWRWND,S12,2022,6.3072
RE1,PWRWND,S12,2023,6.3072
RE1,PWRWND,S12,2024,6.3072
RE1,PWRWND,S12,2025,6.3072
RE1,PWRWND,S12,2026,6.3072
RE1,PWRWND,S12,2027,10.616
RE1,PWRWND,S12,2028,16.0513
RE1,PWRWND,S12,2029,21.4866
RE1,PWRWND,S12,2030,51.2
RE1,PWRWND,S12,2031,38.2088
RE1,PWRWND,S12,2032,39.4088
RE1,PWRWND,S12,2033,41.0088
RE1,PWRWND,S12,2034,42.2088
RE1,PWRWND,S12,2035,43.8088
RE1,PWRWND,S21,2020,7.884
RE1,PWRWND,S21,2021,7.884
RE1,PWRWND,S21,2022,7.884
RE1,PWRWND,S21,2023,7.884
RE1,PWRWND,S21,2024,7.884
RE1,PWRWND,S21,2025,7.884
RE1,PWRWND,S21,2026,7.884
RE1,PWRWND,S21,2027,13.27
RE1,PWRWND,S21,2028,20.0641
RE1,PWRWND,S21,2029,26.8582
RE1,PWRWND,S21,2030,65.698
RE1,PWRWND,S21,2031,67.6536
RE1,PWRWND,S21,2032,69.6091
RE1,PWRWND,S21,2033,72.2166
RE1,PWRWND,S21,2034,74.1721
RE1,PWRWND,S21,2035,76.7795
RE1,PWRWND,S22,2020,9.4608
RE1,PWRWND,S22,2021,9.4608
RE1,PWRWND,S22,2022,9.4608
RE1,PWRWND,S22,2023,9.4608
RE1,PWRWND,S22,2024,9.4608
RE1,PWRWND,S22,2025,9.4608
RE1,PWRWND,S22,2026,9.4608
RE1,PWRWND,S22,2027,15.924
RE1,PWRWND,S22,2028,24.0769
RE1,PWRWND,S22,2029,32.2299
RE1,PWRWND,S22,2030,78.8376
RE1,PWRWND,S22,2031,81.1843
RE1,PWRWND,S22,2032,83.531
RE1,PWRWND,S22,2033,86.6599
RE1,PWRWND,S22,2034,89.0065
RE1,PWRWND,S22,2035,92.1354
